"DateTime","UCSB CHIRPS Rainfall: avg"
"2011-01-31 00:00:00",8.79753303527832
"2011-02-01 00:00:00",2.1894264221191406
"2011-02-02 00:00:00",15.021480560302734
"2011-02-03 00:00:00",10.488916397094727
"2011-02-04 00:00:00",2.109590530395508
"2011-02-05 00:00:00",6.002285957336426
"2011-02-06 00:00:00",3.2958617210388184
"2011-02-07 00:00:00",3.000410795211792
"2011-02-08 00:00:00",1.3699064254760742
"2011-02-09 00:00:00",0.8297841548919678
"2011-02-10 00:00:00",0.11552909761667252
"2011-02-11 00:00:00",0.07768082618713379
"2011-02-12 00:00:00",7.885353088378906
"2011-02-13 00:00:00",6.377667427062988
"2011-02-14 00:00:00",8.719171524047852
"2011-02-15 00:00:00",4.045105934143066
"2011-02-16 00:00:00",3.2053868770599365
"2011-02-17 00:00:00",0.6613268256187439
"2011-02-18 00:00:00",7.576555252075195
"2011-02-19 00:00:00",1.5732722282409668
"2011-02-20 00:00:00",4.1841864585876465
"2011-02-21 00:00:00",2.3745369911193848
"2011-02-22 00:00:00",5.460108757019043
"2011-02-23 00:00:00",10.398211479187012
"2011-02-24 00:00:00",6.750648498535156
"2011-02-25 00:00:00",5.079690456390381
"2011-02-26 00:00:00",6.127926826477051
"2011-02-27 00:00:00",12.384695053100586
"2011-02-28 00:00:00",6.680658340454102
"2011-03-01 00:00:00",6.3963117599487305
"2011-03-02 00:00:00",7.807692527770996
"2011-03-03 00:00:00",8.915740966796875
"2011-03-04 00:00:00",7.14747428894043
"2011-03-05 00:00:00",6.878588676452637
"2011-03-06 00:00:00",6.997263431549072
"2011-03-07 00:00:00",11.666569709777832
"2011-03-08 00:00:00",9.721330642700195
"2011-03-09 00:00:00",12.758354187011719
"2011-03-10 00:00:00",12.733131408691406
"2011-03-11 00:00:00",6.386692047119141
"2011-03-12 00:00:00",4.538641452789307
"2011-03-13 00:00:00",5.265517234802246
"2011-03-14 00:00:00",18.105382919311523
"2011-03-15 00:00:00",11.085999488830566
"2011-03-16 00:00:00",10.694348335266113
"2011-03-17 00:00:00",4.62126350402832
"2011-03-18 00:00:00",10.471640586853027
"2011-03-19 00:00:00",8.751626014709473
"2011-03-20 00:00:00",9.15510082244873
"2011-03-21 00:00:00",27.137306213378906
"2011-03-22 00:00:00",9.323841094970703
"2011-03-23 00:00:00",13.60929012298584
"2011-03-24 00:00:00",13.9417142868042
"2011-03-25 00:00:00",11.741280555725098
"2011-03-26 00:00:00",3.2062997817993164
"2011-03-27 00:00:00",6.12148380279541
"2011-03-28 00:00:00",23.37031364440918
"2011-03-29 00:00:00",25.038110733032227
"2011-03-30 00:00:00",8.455728530883789
"2011-03-31 00:00:00",18.750505447387695
"2011-04-01 00:00:00",12.075125694274902
"2011-04-02 00:00:00",5.599388599395752
"2011-04-03 00:00:00",6.495260715484619
"2011-04-04 00:00:00",3.3295962810516357
"2011-04-05 00:00:00",14.554945945739746
"2011-04-06 00:00:00",9.106425285339355
"2011-04-07 00:00:00",4.741966247558594
"2011-04-08 00:00:00",8.89865493774414
"2011-04-09 00:00:00",1.6283848285675049
"2011-04-10 00:00:00",13.823384284973145
"2011-04-11 00:00:00",10.614343643188477
"2011-04-12 00:00:00",6.195937156677246
"2011-04-13 00:00:00",5.174327373504639
"2011-04-14 00:00:00",4.87148380279541
"2011-04-15 00:00:00",8.999115943908691
"2011-04-16 00:00:00",4.599426746368408
"2011-04-17 00:00:00",8.317538261413574
"2011-04-18 00:00:00",7.727305889129639
"2011-04-19 00:00:00",6.026852607727051
"2011-04-20 00:00:00",13.308603286743164
"2011-04-21 00:00:00",2.968467950820923
"2011-04-22 00:00:00",5.543118953704834
"2011-04-23 00:00:00",11.65289306640625
"2011-04-24 00:00:00",7.951326847076416
"2011-04-25 00:00:00",11.40287971496582
"2011-04-26 00:00:00",12.794160842895508
"2011-04-27 00:00:00",18.19777488708496
"2011-04-28 00:00:00",13.779153823852539
"2011-04-29 00:00:00",26.51987648010254
"2011-04-30 00:00:00",20.368122100830078
"2011-05-01 00:00:00",5.003162860870361
"2011-05-02 00:00:00",5.003183364868164
"2011-05-03 00:00:00",3.5568783283233643
"2011-05-04 00:00:00",3.9264988899230957
"2011-05-05 00:00:00",0.4821356534957886
"2011-05-06 00:00:00",2.2225732803344727
"2011-05-07 00:00:00",0.26476988196372986
"2011-05-08 00:00:00",0.2702060043811798
"2011-05-09 00:00:00",0.7357209920883179
"2011-05-10 00:00:00",1.1076608896255493
"2011-05-11 00:00:00",3.0433709621429443
"2011-05-12 00:00:00",12.029752731323242
"2011-05-13 00:00:00",6.112030982971191
"2011-05-14 00:00:00",3.0177319049835205
"2011-05-15 00:00:00",8.685039520263672
"2011-05-16 00:00:00",8.895116806030273
"2011-05-17 00:00:00",8.896361351013184
"2011-05-18 00:00:00",10.298687934875488
"2011-05-19 00:00:00",1.9689878225326538
"2011-05-20 00:00:00",4.046348571777344
"2011-05-21 00:00:00",8.707383155822754
"2011-05-22 00:00:00",14.617574691772461
"2011-05-23 00:00:00",6.899129390716553
"2011-05-24 00:00:00",22.93832015991211
"2011-05-25 00:00:00",23.087947845458984
